product,image_file,image_url,avg_price,revenue_7d,growth_pct,commission_pct,per_sale_$,creators,ads_top10,shop,tiktok_link,source_creator,source_creator_name,source_creator_revenue,source_creator_rank,source_creators_all,creator_item_sold,caption,scene_prompt,scan_status,cut_reason,cut_tiktok_link,market,currency
"Royaura Men's Fitted Super Stretchy Button Dress Shirt - Quick-Drying, Breathable, Anti-Wrinkle, Long-Sleeved Muscle Slim Top (Black, Beige Fabric) - Business Casual Workwear, Fath",royaura-men-s-fitted-super-stretchy-butt-1729403090684514355.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/4c5489438391441a94943467685c55de~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,41.7,54640.0,,9.0,3.75,,7,alimensgentle,https://shop.tiktok.com/view/product/1729403090684514355,@nolimitaether,nolimitaether,11740.0,5,@nolimitaether,1360.0,"If you have been waiting on the Royaura Men's Fitted Super Stretchy Button Dress, now is the time. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
Coofandy Fall Outfits Men's Knitted Ribbed Turtleneck/High Neck Slim Fit Basic Sweater - Best Choice in Winter Casual Fabric Knitwear Menswear Soft Jacket Jeans Long Outdoor Pullov,coofandy-fall-outfits-men-s-knitted-ribb-1729399393141362697.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/d8985d561997498caf944a406510fbce~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,35.17,3130.0,,10.0,3.52,,10,coofandy,https://shop.tiktok.com/view/product/1729399393141362697,@nolimitaether,nolimitaether,11740.0,5,@nolimitaether,84.0,"Trust me, you want the Coofandy Fall Outfits Men's Knitted Ribbed Turtl in your cart today. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
PURE CHAMP | Men's 3-Pack Fleece Jogger Sweatpants | Soft Everyday Joggers with Zipper Pockets,pure-champ-men-s-3-pack-fleece-jogger-sw-1731812502918828803.jpg,https://p19-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/b0d2b24dc8a84c5c99ec830b9a21a680~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,38.1,11170.0,,10.0,3.81,,7,pure champ,https://shop.tiktok.com/view/product/1731812502918828803,@chase.d.tts,Stylin 007,11510.0,6,@chase.d.tts,306.0,Consider this your reminder to grab the PURE CHAMP you keep eyeing. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
5 Pack Mens Tech Fleece Performance Sweatpants with Open Bottom (Sizes S-3XL),5-pack-mens-tech-fleece-performance-swea-1732480859592167680.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/efe3440ec9124b7d8e3b87cf2cf83b0f~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,46.84,9090.0,,9.0,4.22,,10,fashion row,https://shop.tiktok.com/view/product/1732480859592167680,@chase.d.tts,Stylin 007,11510.0,6,@chase.d.tts,189.0,I can not believe how good the 5 Pack Mens Tech Fleece Performance Sweatpants w is for the price. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
4-Pack Men's Joggers with Zipper Pockets Lightweight Cuffed Stretch Sweatpants Athleisure Outfit Big Guy Pants Athletic Workout Running Gym Fit for Spring & Summer Fashion,4-pack-men-s-joggers-with-zipper-pockets-1730805819608699219.jpg,https://p19-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/b5db16f764614ce1a23cd56d98ad6b64~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,45.23,8720.0,,10.0,4.52,,7,alimensgentle,https://shop.tiktok.com/view/product/1730805819608699219,@chase.d.tts,Stylin 007,11510.0,6,@chase.d.tts,202.0,Your future self will thank you for grabbing the 4-Pack Men's Joggers with Zipper Pockets Lightwe today. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
"Dickies | Men's Loose Fit Double Knee Work Pants, Reinforced Knees, Multi-Pocket Utility Fit, Workwear Street Style",dickies-men-s-loose-fit-double-knee-work-1729504391814747455.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/612a9c9343664dfe92e7176065f634ff~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,39.08,8360.0,,12.0,4.69,,8,dickies,https://shop.tiktok.com/view/product/1729504391814747455,@sully.finds,Sully.Finds,9930.0,7,@sully.finds,225.0,The Dickies everyone has been asking me about is finally back. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
True Classic Men’s 4-Pack Short Sleeve Crew Neck T-Shirts – Premium Fit for Everyday Comfort & Casual Style,true-classic-men-s-4-pack-short-sleeve-c-1731896873636041681.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/89dbcce176f345cb96d8bbbc69ce65d4~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,65.54,29200.0,,9.0,5.9,,7,true classic,https://shop.tiktok.com/view/product/1731896873636041681,@johnnybiggio,johnny biggio,9890.0,8,@johnnybiggio,462.0,The True Classic Men’s 4-Pack Short Sleeve Crew Neck is about to be everywhere. Get it first. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
THESE WERE CUT,,,,,,,,,,,,,,,,,,,,SECTION,,,US,USD
"Distressed Washed Cotton 4-Pack Tees Breathable Sports Couples Plain Short Sleeve Black Cream Brown Blue Basic Oversized Tops Running Training Couple Matching Daily Wear,clothes fo",,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/2e73a6cd357b4cffbcdb103dbe24df72~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,13.82,192480.0,,11.0,1.52,,9,ninth art mens clothing,,@themexicandadshop,TheMexicanDad,20440.0,1,@themexicandadshop,13040.0,"Trust me, you want the Distressed Washed Cotton 4-Pack Tees Breathable  in your cart today. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $1.52/sale (< $3) — still has 9/10 ads,https://shop.tiktok.com/view/product/1731708399597753084,US,USD
Men's Cotton Waffle-Knit Thermal Henley Shirt Long Sleeve S-3XL Breathable Fashion Casual Pullover Solid Tops Knitwear Menswear Sweater Spring Comfort,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/a72d0c2bdfb34393bd2dcef8a7ea6d4a~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,25.84,36520.0,,11.0,2.84,,9,the cozy closet,,@paydenmcdonald,Payden,15340.0,3,@paydenmcdonald,1440.0,Adding the Men's Cotton Waffle-Knit Thermal Henley Shirt Lo to my cart before I change my mind. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.84/sale (< $3) — still has 9/10 ads,https://shop.tiktok.com/view/product/1729627600250638734,US,USD
COOFANDY Men's Knit Polo Shirts Short Sleeve Ribbed Knitted Shirt Summer Lightweight Casual Golf Shirts,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/7039cd79997a497da2259977b0862eff~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,29.82,5830.0,,8.0,2.39,,8,coofandy,,@paydenmcdonald,Payden,15340.0,3,@paydenmcdonald,212.0,"I am so sorry if you already grabbed an COOFANDY Men's Knit Polo Shirts Short Sleeve Rib, because the discount is huge today. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.39/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1730459123490787337,US,USD
"HOMUG Men's Tactical Cargo Work Pants, Water-Resistant 230 GSM Durable Fabric, Multi-Pocket Utility Pants with Zipper Pockets for Work, Hiking, Fishing, Camping & Outdoor Activitie",,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/7ea7891269a54fc898c53f6905db3ed7~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,25.9,92570.0,,8.0,2.07,,8,HOMUG-DIRECT,,@nolimitaether,nolimitaether,11740.0,5,@nolimitaether,3620.0,I can not believe how good the HOMUG Men's Tactical Cargo Work Pants is for the price. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.07/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1730846068848825238,US,USD
COOFANDY Men's Mock Turtleneck Sweater Short Sleeve Casual Basic Tops Ribbed Knit Pullover Solid Tee,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/5df7ede6a05742599fd36fb9a7502363~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,28.15,42620.0,,9.0,2.53,,8,coofandy,,@nolimitaether,nolimitaether,11740.0,5,@nolimitaether,1490.0,"If you have been waiting on the COOFANDY Men's Mock Turtleneck Sweater Short Sle, now is the time. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.53/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1730100691153948681,US,USD
COOFANDY New York Fashion Week Men's Zipper Polo Shirts Short Sleeve Ribbed Knit Polo T Shirts Fashion Casual Golf Shirts Fabric Menswear Classic,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/8a75748d862548618b7b7aad56c0f9cd~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,22.72,36440.0,,9.0,2.04,,8,coofandy,,@nolimitaether,nolimitaether,11740.0,5,@nolimitaether,1570.0,Stop overthinking the COOFANDY New York Fashion Week Men's Zipper Polo and just tap the cart. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.04/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1729481493804978185,US,USD
Alimens&Gentle Dress Shirts 16-Way Stretch Slim Fit Long Sleeve Button Down Business Casual Shirts Wrinkle Free Traveler Shirts Top Menswear sohochic style,,https://p16-oec-general.ttcdn-us.com/tos-alisg-i-aphluv4xwc-sg/ae1912e7a8b4423e99a56f7449531dfd~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,28.7,6120.0,,7.0,2.01,,7,alimensgentle,,@nolimitaether,nolimitaether,11740.0,5,@nolimitaether,214.0,The Alimens&Gentle Dress Shirts 16-Way Stretch Slim  is about to be everywhere. Get it first. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.01/sale (< $3) — still has 7/10 ads,https://shop.tiktok.com/view/product/1729497048548413779,US,USD
Comfrt | Basic Fleece Short | Everyday Cozy Unisex Loungewear Shorts,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/f1f11a4ef7cc4d0aaca52395382c6f01~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,24.13,10260.0,,8.0,1.93,,8,comfrt,,@chase.d.tts,Stylin 007,11510.0,6,@chase.d.tts,432.0,Consider this your reminder to grab the Comfrt you keep eyeing. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $1.93/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1731227738970755971,US,USD
Men's Multi Pack Waffle Knit Pullover Hoodie (S-3XL),,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/93c7f6b6368d4815a86714456a557c87~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,35.14,8660.0,,6.0,2.11,,9,fashion row,,@chase.d.tts,Stylin 007,11510.0,6,@chase.d.tts,248.0,"Trust me, you want the Men's Multi Pack Waffle Knit Pullover Hoodie in your cart today. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.11/sale (< $3) — still has 9/10 ads,https://shop.tiktok.com/view/product/1731903520340218112,US,USD
