product,image_file,image_url,avg_price,revenue_7d,growth_pct,commission_pct,per_sale_$,creators,ads_top10,shop,tiktok_link,source_creator,source_creator_name,source_creator_revenue,source_creator_rank,source_creators_all,creator_item_sold,caption,scene_prompt,scan_status,cut_reason,cut_tiktok_link,market,currency
"JMIERR Mens 3 Pack Cotton Hipster Hip Hop Longline Crewneck T-Shirt,Menswear Casual Tshirt Tops,TikTokShopfalldealsforyou",jmierr-mens-3-pack-cotton-hipster-hip-ho-1729536699344130411.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/369bba50137b406491ad753e93e4e7ce~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,40.85,12610.0,,10.0,4.08,,10,jmierr,https://shop.tiktok.com/view/product/1729536699344130411,@themexicandadshop,TheMexicanDad,14430.0,4,@themexicandadshop,318.0,Stop overthinking the JMIERR Mens 3 Pack Cotton Hipster Hip Hop Longli and just tap the cart. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
"BRUNO MARC Men's Patent Leather Penny Loafers, Classic Plain Slip-On Black Office Business Dress Shoes with Removable Insole, Closed Flats, Mens Gifts Footwear, TikTok Shop Back to",bruno-marc-men-s-patent-leather-penny-lo-1730571733816283420.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/93982c5bee2a40b6b6b1d296e5f5c0ea~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,37.43,10840.0,,10.0,3.74,,9,bruno marc,https://shop.tiktok.com/view/product/1730571733816283420,@dealsbyhayden,Hayden,13670.0,5,@dealsbyhayden,290.0,"If you have been waiting on the BRUNO MARC Men's Patent Leather Penny Loafers, now is the time. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
"108in L-Shape Boneless Modular Fabric Sectional Sofa with Ottoman, No-Assembly Compressed Cloud Couch, Comfy Multi-Seat Apartment Furniture for Living Room, Boneless Couches, Apart",108in-l-shape-boneless-modular-fabric-se-1732347490262815222.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/c840dd88fbbb4fd48f3668b025dec175~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,485.27,3230.0,,5.0,24.26,,10,ViralComfortCo,https://shop.tiktok.com/view/product/1732347490262815222,@dealsbyhayden,Hayden,13670.0,5,@dealsbyhayden,7.0,"I am so sorry if you already grabbed an 108in L-Shape Boneless Modular Fabric Sectional , because the discount is huge today. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
Old Navy Men's Structured Loose Non-Stretch Jeans,old-navy-men-s-structured-loose-non-stre-1732330030659834535.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/c28f7a44215c49c5aaddcc11221f032b~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,35.33,47280.0,,9.0,3.18,,10,old navy,https://shop.tiktok.com/view/product/1732330030659834535,@tanner_kingery_,Drip on Demand,12770.0,6,@tanner_kingery_,1450.0,"Run, do not walk, to grab the Old Navy Men's Structured Loose Non-Stretch Jean. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
"Dickies FLEX Regular Fit Duck Pants,Regular Fit, Utility Pockets, Workwear Streetwear Casual",dickies-flex-regular-fit-duck-pants-regu-1732482895086063935.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/cf58dc77677b43deb496b7941a39a125~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,44.77,34430.0,,11.0,4.92,,7,dickies,https://shop.tiktok.com/view/product/1732482895086063935,@tanner_kingery_,Drip on Demand,12770.0,6,@tanner_kingery_,882.0,Stop overthinking the Dickies FLEX Regular Fit Duck Pants and just tap the cart. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
"Dickies | Relaxed Fit Heavyweight Carpenter Jeans,100% Cotton, Utility Pockets, Hammer Loop, Durable Construction, Classic Workwear Style",dickies-relaxed-fit-heavyweight-carpente-1732482898182050111.jpg,https://p19-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/ef229c3f5a444defa1a712ab081f98e0~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,39.95,11240.0,,12.0,4.79,,7,dickies,https://shop.tiktok.com/view/product/1732482898182050111,@tanner_kingery_,Drip on Demand,12770.0,6,@tanner_kingery_,328.0,The Dickies everyone has been asking me about is finally back. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
PURE CHAMP | Men's 3-Pack Fleece Jogger Sweatpants | Soft Everyday Joggers with Zipper Pockets,pure-champ-men-s-3-pack-fleece-jogger-sw-1731812502918828803.jpg,https://p19-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/b0d2b24dc8a84c5c99ec830b9a21a680~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,35.25,11000.0,,10.0,3.52,,8,pure champ,https://shop.tiktok.com/view/product/1731812502918828803,@tanner_kingery_,Drip on Demand,12770.0,6,@tanner_kingery_,300.0,"Run, do not walk, to grab the PURE CHAMP. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
Old Navy Men's 90s Straight Carpenter Jeans,old-navy-men-s-90s-straight-carpenter-je-1732422567656854183.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/c28f7a44215c49c5aaddcc11221f032b~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,58.16,2440.0,,9.0,5.23,,7,old navy,https://shop.tiktok.com/view/product/1732422567656854183,@tanner_kingery_,Drip on Demand,12770.0,6,@tanner_kingery_,42.0,This is your sign to finally grab the Old Navy Men's 90s Straight Carpenter Jeans. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
"Dickies | Relaxed Fit Heavyweight Duck Carpenter Pants,100% Cotton, Utility Pockets, Straight Leg, Hammer Loop, Reinforced Seams,Rivets, Classic Workwear Style Casual Pants Loose",dickies-relaxed-fit-heavyweight-duck-car-1732482887814385983.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/4428f3c8499e4ebaab7740c1bfb1db19~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,38.41,2160.0,,11.0,4.23,,9,dickies,https://shop.tiktok.com/view/product/1732482887814385983,@tanner_kingery_,Drip on Demand,12770.0,6,@tanner_kingery_,60.0,"If you have been waiting on the Dickies, now is the time. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
THESE WERE CUT,,,,,,,,,,,,,,,,,,,,SECTION,,,US,USD
Men's Cotton Waffle-Knit Thermal Henley Shirt Long Sleeve S-3XL Breathable Fashion Casual Pullover Solid Tops Knitwear Menswear Sweater Spring Comfort,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/a72d0c2bdfb34393bd2dcef8a7ea6d4a~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,23.99,31570.0,,11.0,2.64,,9,the cozy closet,,@paydenmcdonald,Payden,15310.0,2,@paydenmcdonald,1260.0,"Run, do not walk, to grab the Men's Cotton Waffle-Knit Thermal Henley Shirt Lo. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.64/sale (< $3) — still has 9/10 ads,https://shop.tiktok.com/view/product/1729627600250638734,US,USD
COOFANDY Men's Knit Polo Shirts Short Sleeve Ribbed Knitted Shirt Summer Lightweight Casual Golf Shirts,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/7039cd79997a497da2259977b0862eff~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,30.09,6130.0,,8.0,2.41,,8,coofandy,,@paydenmcdonald,Payden,15310.0,2,@paydenmcdonald,221.0,Adding the COOFANDY Men's Knit Polo Shirts Short Sleeve Rib to my cart before I change my mind. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.41/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1730459123490787337,US,USD
"Distressed Washed Cotton 4-Pack Tees Breathable Sports Couples Plain Short Sleeve Black Cream Brown Blue Basic Oversized Tops Running Training Couple Matching Daily Wear,clothes fo",,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/2e73a6cd357b4cffbcdb103dbe24df72~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,13.75,184660.0,,11.0,1.51,,9,ninth art mens clothing,,@themexicandadshop,TheMexicanDad,14430.0,4,@themexicandadshop,12400.0,The Distressed Washed Cotton 4-Pack Tees Breathable  everyone has been asking me about is finally back. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $1.51/sale (< $3) — still has 9/10 ads,https://shop.tiktok.com/view/product/1731708399597753084,US,USD
"Men's Compression Shapewear Shirt - 1/2/3/4 Pack Short-Sleeve Nylon Clothes with High Elasticity, Soft Mesh, Breathable Lightweight Comfort - Gym Exercise Activewear for Calistheni",,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/9bad804067304a0ba3d0fa85e1c95c86~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,15.97,8540.0,,7.0,1.12,,8,man shape styles,,@themexicandadshop,TheMexicanDad,14430.0,4,@themexicandadshop,585.0,Do NOT scroll past the Men's Compression Shapewear Shirt - 1/2/3/4 Pack if it has been sitting in your cart. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $1.12/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1730276893477212413,US,USD
