product,image_file,image_url,avg_price,revenue_7d,growth_pct,commission_pct,per_sale_$,creators,ads_top10,shop,tiktok_link,source_creator,source_creator_name,source_creator_revenue,source_creator_rank,source_creators_all,creator_item_sold,caption,scene_prompt,scan_status,cut_reason,cut_tiktok_link,market,currency
"Bourvill 899-Piece Tool Set - High-Capacity Portable Metal Tool Case,Wheeled Mobile Tool Cabinet, and 4-Tier Aluminum Alloy Storage Unit- A Complete Kit for Mechanical Repair & Hom",bourvill-899-piece-tool-set-high-capacit-1731368219835339657.jpg,https://p16-oec-general-useast8.ttcdn-us.com/tos-useast8-i-rt0ujvrtvp-tx2/8a40feeb876948f49618be4ce3de727b~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,119.84,41620.0,,5.0,5.99,,9,bourvill tool,https://shop.tiktok.com/view/product/1731368219835339657,@luiseltigree,luiseltigree,10350.0,5,@luiseltigree,449.0,This is your sign to finally grab the Bourvill 899-Piece Tool Set - High-Capacity Port. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
"MAGCOMSEN Men's Sherpa-Lined Soft Fabric Button-Front Long-Sleeve Winter Trucker Cargo Jacket, Warm Multi-Pocket Collared Cotton Fleece Coat, Casual Outdoor Menswear Top (Khaki Bei",magcomsen-men-s-sherpa-lined-soft-fabric-1729410057349075371.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/f3efe680ba5249819c6e8802c252a392~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,55.68,38330.0,,8.0,4.45,,9,magcomsen,https://shop.tiktok.com/view/product/1729410057349075371,@luiseltigree,luiseltigree,10350.0,5,"@luiseltigree, @ottysdeals",783.0,Adding the MAGCOMSEN Men's Sherpa-Lined Soft Fabric Button- to my cart before I change my mind. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
"【SohoChic】NORTIV 8 Men's Ankle-High Nano Composite Toe Work Safety Boots, Nylon Cuban Lace-Up with Side Zipper, EVA, All-Seasons Impact-Safe Closed Warehouse Carpenter Footwear",sohochic-nortiv-8-men-s-ankle-high-nano--1731429351138496909.jpg,https://p19-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/80937d720463411ea9147d4e1a4e2369~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,61.33,31110.0,,8.0,4.91,,7,nortiv 8,https://shop.tiktok.com/view/product/1731429351138496909,@luiseltigree,luiseltigree,10350.0,5,@luiseltigree,522.0,Do NOT scroll past the 【SohoChic】NORTIV 8 Men's Ankle-High Nano Composi if it has been sitting in your cart. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
Shark BlastBoss Indoor-Outdoor Air Blasting System - AB2111,shark-blastboss-indoor-outdoor-air-blast-1732321210476827312.jpg,https://img.kalocdn.com/tiktok.product.images/tos-useast5-i-omjb5zjo8w-tx/af2e3b689ce04729aaeb23ece28ccc76.png,146.19,17580.0,,5.0,7.31,,9,shark home,https://shop.tiktok.com/view/product/1732321210476827312,@luiseltigree,luiseltigree,10350.0,5,@luiseltigree,126.0,Consider this your reminder to grab the Shark BlastBoss Indoor-Outdoor Air Blasting Syst you keep eyeing. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
"Dickies | Men's Loose Fit Double Knee Work Pants, Reinforced Knees, Multi-Pocket Utility Fit, Workwear Street Style",dickies-men-s-loose-fit-double-knee-work-1729504391814747455.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/612a9c9343664dfe92e7176065f634ff~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,39.16,8380.0,,12.0,4.7,,8,dickies,https://shop.tiktok.com/view/product/1729504391814747455,@sully.finds,Sully.Finds,9260.0,7,@sully.finds,225.0,POV: you found the Dickies before everyone else did. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
5-Pack Men's Waffle-Knit Long Sleeve Crew Neck & Henley Thermal Shirts,5-pack-men-s-waffle-knit-long-sleeve-cre-1729659769703534848.jpg,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/024b5a59738f4da2b501399c7d73d248~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,46.73,29230.0,,8.0,3.74,,8,fashion row,https://shop.tiktok.com/view/product/1729659769703534848,@paydenmcdonald,Payden,9240.0,8,@paydenmcdonald,643.0,The 5-Pack Men's Waffle-Knit Long Sleeve Crew Neck & is about to be everywhere. Get it first. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",PASSED,,,US,USD
THESE WERE CUT,,,,,,,,,,,,,,,,,,,,SECTION,,,US,USD
"Distressed Washed Cotton 4-Pack Tees Breathable Sports Couples Plain Short Sleeve Black Cream Brown Blue Basic Oversized Tops Running Training Couple Matching Daily Wear,clothes fo",,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/2e73a6cd357b4cffbcdb103dbe24df72~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,13.1,197990.0,,11.0,1.44,,9,ninth art mens clothing,,@themexicandadshop,TheMexicanDad,14180.0,1,@themexicandadshop,13720.0,Adding the Distressed Washed Cotton 4-Pack Tees Breathable  to my cart before I change my mind. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $1.44/sale (< $3) — still has 9/10 ads,https://shop.tiktok.com/view/product/1731708399597753084,US,USD
FB County Heavy Hard T-Shirt (3-Pack),,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/300462f6be524e9aaaac5e0ef579e2d3~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,35.99,39640.0,,8.0,2.88,,7,fb county,,@themexicandadshop,TheMexicanDad,14180.0,1,@themexicandadshop,1060.0,"Trust me, you want the FB County Heavy Hard T-Shirt in your cart today. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.88/sale (< $3) — still has 7/10 ads,https://shop.tiktok.com/view/product/1730778667243573545,US,USD
"HOMUG Men's Tactical Cargo Work Pants, Water-Resistant 230 GSM Durable Fabric, Multi-Pocket Utility Pants with Zipper Pockets for Work, Hiking, Fishing, Camping & Outdoor Activitie",,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/7ea7891269a54fc898c53f6905db3ed7~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,25.73,94640.0,,8.0,2.06,,8,HOMUG-DIRECT,,@nolimitaether,nolimitaether,11300.0,3,@nolimitaether,3700.0,Me telling you to grab the HOMUG Men's Tactical Cargo Work Pants before it sells out again. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.06/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1730846068848825238,US,USD
COOFANDY Men's Mock Turtleneck Sweater Short Sleeve Casual Basic Tops Ribbed Knit Pullover Solid Tee,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/5df7ede6a05742599fd36fb9a7502363~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,26.25,41650.0,,9.0,2.36,,10,coofandy,,@nolimitaether,nolimitaether,11300.0,3,@nolimitaether,1490.0,"Run, do not walk, to grab the COOFANDY Men's Mock Turtleneck Sweater Short Sle. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.36/sale (< $3) — still has 10/10 ads,https://shop.tiktok.com/view/product/1730100691153948681,US,USD
COOFANDY New York Fashion Week Men's Zipper Polo Shirts Short Sleeve Ribbed Knit Polo T Shirts Fashion Casual Golf Shirts Fabric Menswear Classic,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/8a75748d862548618b7b7aad56c0f9cd~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,22.84,37070.0,,9.0,2.06,,7,coofandy,,@nolimitaether,nolimitaether,11300.0,3,@nolimitaether,1600.0,"Run, do not walk, to grab the COOFANDY New York Fashion Week Men's Zipper Polo. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.06/sale (< $3) — still has 7/10 ads,https://shop.tiktok.com/view/product/1729481493804978185,US,USD
Comfrt | Basic Fleece Short | Everyday Cozy Unisex Loungewear Shorts,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/f1f11a4ef7cc4d0aaca52395382c6f01~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,24.33,10210.0,,8.0,1.95,,8,comfrt,,@chase.d.tts,Stylin 007,11110.0,4,@chase.d.tts,429.0,Your future self will thank you for grabbing the Comfrt today. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $1.95/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1731227738970755971,US,USD
Men's Multi Pack Waffle Knit Pullover Hoodie (S-3XL),,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/93c7f6b6368d4815a86714456a557c87~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,32.54,8790.0,,6.0,1.95,,9,fashion row,,@chase.d.tts,Stylin 007,11110.0,4,@chase.d.tts,265.0,Me telling you to grab the Men's Multi Pack Waffle Knit Pullover Hoodie before it sells out again. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $1.95/sale (< $3) — still has 9/10 ads,https://shop.tiktok.com/view/product/1731903520340218112,US,USD
"ZEROYAA Men's Long Sleeve Dress Shirt - Modern Slim Fit, Slim Silhouette, Modern Cut, Crisp Structured Fit, Wrinkle-Free Fabric Saves Prep Time, 95% Poly 5% Spandex for Easy Drape,",,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/e71f05c71dae44cd8f4aa03a38f6b214~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,20.82,43860.0,,10.0,2.08,,8,zeroyaa,,@luiseltigree,luiseltigree,10350.0,5,@luiseltigree,2380.0,POV: you found the ZEROYAA Men's Long Sleeve Dress Shirt - Modern S before everyone else did. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.08/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1731441105623486512,US,USD
【SeptemberStockUp】SUNGAIT Retro Polygon Aviator Sunglasses for Men Women Polarized Trendy Square Sun Glasses Stylish Pilot Shades UV400 Protection for Beach Travel School,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/21a4f15acbce4e7b97c752f61c4f5bf5~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,19.41,3270.0,,11.0,2.14,,8,sungait,,@ottysdeals,ottysdeals,10100.0,6,@ottysdeals,173.0,"Trust me, you want the 【SeptemberStockUp】SUNGAIT Retro Polygon Aviator  in your cart today. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.14/sale (< $3) — still has 8/10 ads,https://shop.tiktok.com/view/product/1729440414059499710,US,USD
"KastKing FlatRock or Huzzah Polarized Sport Sunglasses | UV Protection for Fishing, Driving, Cycling, Running, Summerwins",,https://p16-oec-general-useast8.ttcdn-us.com/tos-useast8-i-rt0ujvrtvp-tx2/61c761daf34947b7b30693a4511b2cbf~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,22.52,2220.0,,11.0,2.48,,7,kastking,,@ottysdeals,ottysdeals,10100.0,6,@ottysdeals,99.0,Your future self will thank you for grabbing the KastKing FlatRock or Huzzah Polarized Sport Sung today. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.48/sale (< $3) — still has 7/10 ads,https://shop.tiktok.com/view/product/1729499600296776247,US,USD
Men's Cotton Waffle-Knit Thermal Henley Shirt Long Sleeve S-3XL Breathable Fashion Casual Pullover Solid Tops Knitwear Menswear Sweater Spring Comfort,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/a72d0c2bdfb34393bd2dcef8a7ea6d4a~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,25.19,39620.0,,11.0,2.77,,9,the cozy closet,,@paydenmcdonald,Payden,9240.0,8,@paydenmcdonald,1610.0,"I am so sorry if you already grabbed an Men's Cotton Waffle-Knit Thermal Henley Shirt Lo, because the discount is huge today. 😱😭","put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.77/sale (< $3) — still has 9/10 ads,https://shop.tiktok.com/view/product/1729627600250638734,US,USD
COOFANDY Men's Knit Polo Shirts Short Sleeve Ribbed Knitted Shirt Summer Lightweight Casual Golf Shirts,,https://p16-oec-general-useast5.ttcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/7039cd79997a497da2259977b0862eff~tplv-fhlh96nyum-origin-jpeg.jpeg?dr=12178&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=useast5&from=2739998086,28.66,5760.0,,8.0,2.29,,7,coofandy,,@paydenmcdonald,Payden,9240.0,8,@paydenmcdonald,211.0,Your future self will thank you for grabbing the COOFANDY Men's Knit Polo Shirts Short Sleeve Rib today. 😱😭,"put the product from the image on a clean modern surface that fits the product, natural lighting",CUT,Commission $2.29/sale (< $3) — still has 7/10 ads,https://shop.tiktok.com/view/product/1730459123490787337,US,USD
